Date,Wilshire 5000,NASDAQ Composite
2024-05-23,60.7272548828125,25.94084541015625
2024-05-24,61.16632578125,26.227223046875
2024-05-28,61.1258107421875,26.38081533203125
2024-05-29,60.643664257812496,26.226899121093748
2024-05-30,60.3661009765625,25.94247412109375
2024-05-31,60.8068474609375,25.9392802734375
2024-06-03,60.8251666015625,26.08443837890625
2024-06-04,60.8183923828125,26.1284287109375
2024-06-05,61.556625,26.64124560546875
2024-06-06,61.5144208984375,26.61833466796875
2024-06-07,61.3827458984375,26.556352832031248
2024-06-10,61.5570607421875,26.64842041015625
2024-06-11,61.700455859375,26.8825037109375
2024-06-12,62.2734658203125,27.29308115234375
2024-06-13,62.3280099609375,27.38471884765625
2024-06-14,62.2161724609375,27.417765332031248
2024-06-17,62.69320234375,27.678380273437497
2024-06-18,62.8337,27.6864572265625
2024-06-20,62.667960742187496,27.4684642578125
2024-06-21,62.5973390625,27.418507031249998
2024-06-24,62.46848515625,27.120071484375
2024-06-25,62.648720703125,27.46235810546875
2024-06-26,62.7316734375,27.5979982421875
2024-06-27,62.8378283203125,27.680953515625
2024-06-28,62.6412591796875,27.485529394531248
2024-07-01,62.751254882812496,27.7129162109375
2024-07-02,63.1111509765625,27.944577636718748
2024-07-03,63.414310742187496,28.191866210937498
2024-07-05,63.700269921875,28.44677763671875
2024-07-08,63.7809990234375,28.52579736328125
2024-07-09,63.784956640625,28.565398046875
2024-07-10,64.422020703125,28.9035462890625
2024-07-11,64.1056673828125,28.3392857421875
2024-07-12,64.4960474609375,28.5175962890625
2024-07-15,64.7498740234375,28.632483984375
2024-07-16,65.3209298828125,28.6894767578125
2024-07-17,64.391833203125,27.89522587890625
2024-07-18,63.818558203125,27.70039208984375
2024-07-19,63.4062517578125,27.47675615234375
2024-07-22,64.10141328125,27.911733984374997
2024-07-23,64.0627625,27.89589189453125
2024-07-24,62.563140039062496,26.8807357421875
2024-07-25,62.362442578125,26.63166708984375
2024-07-26,63.0813767578125,26.904715332031248
2024-07-29,63.086583203125,26.923808789062498
2024-07-30,62.824580859375,26.578500878906247
2024-07-31,63.7443158203125,27.27907060546875
2024-08-01,62.777107421875,26.65093310546875
2024-08-02,61.5103509765625,26.0030482421875
2024-08-05,59.665908203125,25.110124121093747
2024-08-06,60.28801328125,25.36861689453125
2024-08-07,59.8054984375,25.103504833984374
2024-08-08,61.2110724609375,25.8230302734375
2024-08-09,61.4807115234375,25.9552162109375
2024-08-12,61.4222951171875,26.00994453125
2024-08-13,62.4590650390625,26.64079453125
2024-08-14,62.6633966796875,26.64852939453125
2024-08-15,63.716280078124996,27.271475
2024-08-16,63.847793359375,27.32916708984375
2024-08-19,64.472494921875,27.708992773437497
2024-08-20,64.2865767578125,27.616256152343748
2024-08-21,64.62649160156249,27.77443486328125
2024-08-22,64.05106484375,27.309991894531247
2024-08-23,64.8948458984375,27.710573046875
2024-08-26,64.70027578125,27.474942773437498
2024-08-27,64.7569716796875,27.519971484375
